Filename,HTID,Author,Title,Year
uiug_30112037882914.json,uiug.30112037882914,Voltaire,Candide Ou L'Optimisme,1759
uc1_31175035491706.json,uc1.31175035491706,Voltaire,"Zadig, Ou, La Destinée: Histoire Orientale.",1747
hvd_hnw767.json,hvd.hnw767,Voltaire,Mérope,1732
hvd_hwt574.json,hvd.hwt574,Voltaire,La Henriade; Poëme,1723
aeu_ark+=13960=t0ks7w07s.json,aeu.ark:/13960/t0ks7w07s,Voltaire,Le Huron Ou L'Ingénu,1767
hvd_hwbff6.json,hvd.hwbff6,Montesquieu,Lettres Persanes,1761
uc1_31175014905148.json,uc1.31175014905148,Montesquieu,Le Temple De Gnide,1725
hvd_32044004495354.json,hvd.32044004495354,Jean Jacques Rousseau,Emile Ou De L'Education,1762
hvd_hn1v9g.json,hvd.hn1v9g,Jean Jacques Rousseau,Julie Ou La Nouvelle Héloïse,1761
nnc1_0111740736.json,nnc1.0111740736,Jean Jacques Rousseau,Le Lévite D'Éphraïm,1762
uva_x002194084.json,uva.x002194084,Pierre-Augustin Caron De Beaumarchais,Oeuvres Complètes De Beaumarchais V.1,1780
uva_x002194092.json,uva.x002194092,Pierre-Augustin Caron De Beaumarchais,Oeuvres Complètes De Beaumarchais V.6,1780
uva_x002194086.json,uva.x002194086,Pierre-Augustin Caron De Beaumarchais,Oeuvres Complètes De Beaumarchais V.2,1780
uva_x002194088.json,uva.x002194088,Pierre-Augustin Caron De Beaumarchais,Oeuvres Complètes De Beaumarchais V.4,1780
uva_x001980657.json,uva.x001980657,Pierre-Augustin Caron De Beaumarchais,Oeuvres Complètes De Beaumarchais V.3,1780
uva_x002194090.json,uva.x002194090,Pierre-Augustin Caron De Beaumarchais,Oeuvres Complètes De Beaumarchais V.5,1780
ucm_5325892988.json,ucm.5325892988,Antoine François Prévost,Histoire De Manon Lescaut Et Du Chevalier Desgrieux,1731
nnc1_0037111914.json,nnc1.0037111914,Antoine François Prévost,Le Doyen De Killerine; Histoire Morale Composée Sur Les Mémoires D'Une Illustre Famille D'Irlande V.2,1735
nnc1_0037111922.json,nnc1.0037111922,Antoine François Prévost,Le Doyen De Killerine; Histoire Morale Composée ... V.3,1735
nnc1_0037111906.json,nnc1.0037111906,Antoine François Prévost,Le Doyen De Killerine; Histoire Morale Composée ... V.1,1735
nnc1_0037111930.json,nnc1.0037111930,Antoine François Prévost,Le Doyen De Killerine; Histoire Morale Composée ... V.4,1735
hvd_hntblb.json,hvd.hntblb,Jacques-Henri Bernardin De Saint-Pierre,"Ouvres Choisies, Contentant Paul Et Virginie, La Chaumière Indienne, Le Café De Surate, Voyage En Silésie, Ë L'Île De France, L'Arcadie, De La Nature De La Morale, Vœux D'Un Solitaire.",1795
hvd_hn3a3d.json,hvd.hn3a3d,Denis Diderot,Paradoxe Sur Le Comédien,1820
hvd_32044020088407.json,hvd.32044020088407,Denis Diderot,Le Neveu De Rameau,1805
mdp_39015026449291.json,mdp.39015026449291,Denis Diderot,"Entretien Entre D'Alembert Et Diderot; Rève De D'Alembert: Suite De L'Entretien; Introduction Et Notes De Gilbert Maire, Avec Un Portrait Gravé Sur Bois Par Achille Ouvré.",1770
mdp_39015024215652.json,mdp.39015024215652,Alain-René Lesage,Oeuvres De Le Sage. V.2,1720
mdp_39015066667372.json,mdp.39015066667372,Alain-René Lesage,Oeuvres De Le Sage. V.9,1720
mdp_39015011871426.json,mdp.39015011871426,Alain-René Lesage,Oeuvres De Le Sage. V.1,1720
mdp_39015066667398.json,mdp.39015066667398,Alain-René Lesage,Oeuvres De Le Sage. V.7,1720
mdp_39015066667364.json,mdp.39015066667364,Alain-René Lesage,Oeuvres De Le Sage. V.10,1720
mdp_39015048401494.json,mdp.39015048401494,Alain-René Lesage,Oeuvres De Le Sage. V.3,1720
mdp_39015066667356.json,mdp.39015066667356,Alain-René Lesage,Oeuvres De Le Sage. V.11,1720
mdp_39015066667273.json,mdp.39015066667273,Alain-René Lesage,Oeuvres De Le Sage. V.6,1720
mdp_39015066667380.json,mdp.39015066667380,Alain-René Lesage,Oeuvres De Le Sage. V.8,1720
mdp_39015057161302.json,mdp.39015057161302,Alain-René Lesage,Oeuvres De Le Sage. V.5,1720
mdp_39015066581185.json,mdp.39015066581185,Alain-René Lesage,Oeuvres De Le Sage. V.4,1720
mdp_39015076524480.json,mdp.39015076524480,Alain-René Lesage,Oeuvres De Le Sage. V.12,1720
ien_35556027364405.json,ien.35556027364405,Jean-Baptiste Louvet De Couvray,Les Amours Du Chevalier De Faublas,1790
ien_35556027364421.json,ien.35556027364421,Jean-Baptiste Louvet De Couvray,Les Amours Du Chevalier De Faublas,1790
ien_35556027364413.json,ien.35556027364413,Jean-Baptiste Louvet De Couvray,Les Amours Du Chevalier De Faublas,1790
ien_35556027364439.json,ien.35556027364439,Jean-Baptiste Louvet De Couvray,Les Amours Du Chevalier De Faublas,1790
nyp_33433013582980.json,nyp.33433013582980,Jean-Baptiste Louvet De Couvray,Vie Du Chevalier De Faublas,1787
nyp_33433013582964.json,nyp.33433013582964,Jean-Baptiste Louvet De Couvray,Vie Du Chevalier De Faublas,1787
nyp_33433013582972.json,nyp.33433013582972,Jean-Baptiste Louvet De Couvray,Vie Du Chevalier De Faublas,1787
nyp_33433013582956.json,nyp.33433013582956,Jean-Baptiste Louvet De Couvray,Vie Du Chevalier De Faublas,1787
hvd_hwbhti.json,hvd.hwbhti,Jean-Baptiste Louvet De Couvray,Vie Du Chevalier De Faublas,1787
ien_35556007865389.json,ien.35556007865389,Jean-Baptiste Louvet De Couvray,Une Année De La Vie Du Chevalier De Faublas ... V.1-3,1788
mdp_39015011240325.json,mdp.39015011240325,Jean-Baptiste Louvet De Couvray,"Les Aventures Du Chevalier De Faublas, V.1.",1789
mdp_39015011240341.json,mdp.39015011240341,Jean-Baptiste Louvet De Couvray,"Les Aventures Du Chevalier De Faublas, V.4.",1789
hvd_hn5b5m.json,hvd.hn5b5m,Jean-Baptiste Louvet De Couvray,"Les Aventures Du Chevalier De Faublas, Tome 3.",1789
hvd_hn5b5n.json,hvd.hn5b5n,Jean-Baptiste Louvet De Couvray,"Les Aventures Du Chevalier De Faublas, V.2.",1789
nyp_33433001022189.json,nyp.33433001022189,Jean-Baptiste Louvet De Couvray,Vie Et Fin Des Amours Du Chevalier De Faublas,1790
nyp_33433075868780.json,nyp.33433075868780,Pierre De Marivaux,Ouvres Complettes De M. De Marivaux ... V.4,1740
nyp_33433075868764.json,nyp.33433075868764,Pierre De Marivaux,Ouvres Complettes De M. De Marivaux ... V.2,1740
nyp_33433075868830.json,nyp.33433075868830,Pierre De Marivaux,Ouvres Complettes De M. De Marivaux ... V.10,1740
nyp_33433075868806.json,nyp.33433075868806,Pierre De Marivaux,Ouvres Complettes De M. De Marivaux ... V.7,1740
nyp_33433075868848.json,nyp.33433075868848,Pierre De Marivaux,Ouvres Complettes De M. De Marivaux ... V.11,1740
nyp_33433075868772.json,nyp.33433075868772,Pierre De Marivaux,Ouvres Complettes De M. De Marivaux ... V.3,1740
nyp_33433075868814.json,nyp.33433075868814,Pierre De Marivaux,Ouvres Complettes De M. De Marivaux ... V.8,1740
nyp_33433075868822.json,nyp.33433075868822,Pierre De Marivaux,Ouvres Complettes De M. De Marivaux ... V.9,1740
nyp_33433075868855.json,nyp.33433075868855,Pierre De Marivaux,Ouvres Complettes De M. De Marivaux ... V.12,1740
nyp_33433075868798.json,nyp.33433075868798,Pierre De Marivaux,Ouvres Complettes De M. De Marivaux ... V.6,1740
uc1_32106019427720.json,uc1.32106019427720,Restif De La Bretonne,"Monsieur Nicolas; Ou, Le Cœur Humain Dévoilé. Mémoires ... V.3.",1797
uc1_32106019427746.json,uc1.32106019427746,Restif De La Bretonne,"Monsieur Nicolas; Ou, Le Cœur Humain Dévoilé. Mémoires ... V.1.",1797
uc1_32106019427753.json,uc1.32106019427753,Restif De La Bretonne,"Monsieur Nicolas; Ou, Le Cœur Humain Dévoilé. Mémoires ... V.11.",1797
uc1_32106005808982.json,uc1.32106005808982,Restif De La Bretonne,"Monsieur Nicolas; Ou, Le Cœur Humain Dévoilé. Mémoires ... V.12.",1797
uc1_32106019427670.json,uc1.32106019427670,Restif De La Bretonne,"Monsieur Nicolas; Ou, Le Cœur Humain Dévoilé. Mémoires ... V.7.",1797
uc1_32106019427662.json,uc1.32106019427662,Restif De La Bretonne,"Monsieur Nicolas; Ou, Le Cœur Humain Dévoilé. Mémoires ... V.8.",1797
uc1_32106019427688.json,uc1.32106019427688,Restif De La Bretonne,"Monsieur Nicolas; Ou, Le Cœur Humain Dévoilé. Mémoires ... V.9.",1797
uc1_32106012123227.json,uc1.32106012123227,Restif De La Bretonne,"Monsieur Nicolas; Ou, Le Cœur Humain Dévoilé. Mémoires ... V.13.",1797
uc1_32106005805038.json,uc1.32106005805038,Restif De La Bretonne,"Monsieur Nicolas; Ou, Le Cœur Humain Dévoilé. Mémoires ... V.10.",1797
uc1_32106019427704.json,uc1.32106019427704,Restif De La Bretonne,"Monsieur Nicolas; Ou, Le Cœur Humain Dévoilé. Mémoires ... V.5.",1797
uc1_32106019427696.json,uc1.32106019427696,Restif De La Bretonne,"Monsieur Nicolas; Ou, Le Cœur Humain Dévoilé. Mémoires ... V.6.",1797
uc1_32106019427712.json,uc1.32106019427712,Restif De La Bretonne,"Monsieur Nicolas; Ou, Le Cœur Humain Dévoilé. Mémoires ... V.4.",1797
uc1_32106012123219.json,uc1.32106012123219,Restif De La Bretonne,"Monsieur Nicolas; Ou, Le Cœur Humain Dévoilé. Mémoires ... V.14.",1797
uc1_32106019427738.json,uc1.32106019427738,Restif De La Bretonne,"Monsieur Nicolas; Ou, Le Cœur Humain Dévoilé. Mémoires ... V.2.",1797
uva_x001212734.json,uva.x001212734,Restif De La Bretonne,"La Paysanne Pervertie; Ou, Les Dangers De La Ville. ... V.3.",1776
uva_x001566392.json,uva.x001566392,Restif De La Bretonne,"La Paysanne Pervertie; Ou, Les Dangers De La Ville. ... V.4.",1776
uva_x000612188.json,uva.x000612188,Restif De La Bretonne,"La Paysanne Pervertie; Ou, Les Dangers De La Ville. ... V.2.",1776
uva_x000591830.json,uva.x000591830,Restif De La Bretonne,"La Paysanne Pervertie; Ou, Les Dangers De La Ville. ... V.1.",1776
nyp_33433075812770.json,nyp.33433075812770,Restif De La Bretonne,"Les Nuits De Paris, Ou, Le Spectateur Nocturne. ... V.3-4.",1788
nyp_33433075812861.json,nyp.33433075812861,Restif De La Bretonne,"Les Nuits De Paris, Ou, Le Spectateur Nocturne. ... V.1-2.",1788
nyp_33433075813018.json,nyp.33433075813018,Restif De La Bretonne,"Les Nuits De Paris, Ou, Le Spectateur Nocturne. ... V.5-6.",1788
nyp_33433075812788.json,nyp.33433075812788,Restif De La Bretonne,"Les Nuits De Paris, Ou, Le Spectateur Nocturne. ... V.13-14.",1788
nyp_33433075812796.json,nyp.33433075812796,Restif De La Bretonne,"Les Nuits De Paris, Ou, Le Spectateur Nocturne. ... V.9-10.",1788
nyp_33433075813026.json,nyp.33433075813026,Restif De La Bretonne,"Les Nuits De Paris, Ou, Le Spectateur Nocturne. ... V.7-8.",1788
nyp_33433075812762.json,nyp.33433075812762,Restif De La Bretonne,"Les Nuits De Paris, Ou, Le Spectateur Nocturne. ... V.11-12.",1788
osu_32435001295021.json,osu.32435001295021,Restif De La Bretonne,La Morte Vivante,1789
uc1_b4060215.json,uc1.b4060215,Restif De La Bretonne,La Dernière Aventure D'Un Homme De Quarante-Cinq Ans; Nouvelle,1783
mdp_39015019228330.json,mdp.39015019228330,Restif De La Bretonne,"Ingénue Saxancour, Ou La Femme Séparée; Histoire Propre À Démontrer",1789
uva_x001652041.json,uva.x001652041,Restif De La Bretonne,"L'Andrographe, Ou IdéEs D'Un HonneTe-Homme",1782
coo_31924027364383.json,coo.31924027364383,Restif De La Bretonne,L'Œuvre De Restif De La Bretonne: Le Pornographe--L'Anti-Justine--Dom,1770
mdp_39015024369194.json,mdp.39015024369194,Restif De La Bretonne,Les Gynographes,1777
uc1_$b595381.json,uc1.$b595381,Restif De La Bretonne,"Les Contemporaines; Ou, Aventures Des Plus Jolies ... V.1.",1783
uc1_$b595382.json,uc1.$b595382,Restif De La Bretonne,"Les Contemporaines; Ou, Aventures Des Plus Jolies ... V.2.",1783
uc1_$b595383.json,uc1.$b595383,Restif De La Bretonne,"Les Contemporaines; Ou, Aventures Des Plus Jolies ... V.3.",1783
mdp_39015065806195.json,mdp.39015065806195,Restif De La Bretonne,La Vie De Mon Pere,1778
mdp_39015065806336.json,mdp.39015065806336,Restif De La Bretonne,La Vie De Mon Pere,1778
uc1_b4719709.json,uc1.b4719709,Restif De La Bretonne,"Sara; Ou, L'Amour À Quarante-Cinq Ans. Épisodes De Monsieur",1793
wu_89101286250.json,wu.89101286250,Restif De La Bretonne,Lucile; La Fille Se_Duite; La Belle Bourgeoise Et La Jolie Servante,1769
mdp_39015033443303.json,mdp.39015033443303,Restif De La Bretonne,Louise & Thérèse,1793
wu_89104415468.json,wu.89104415468,Pierre Choderlos De Laclos,Les Liaisons Dangereuses,1782
wu_89104415476.json,wu.89104415476,Pierre Choderlos De Laclos,Les Liaisons Dangereuses,1782
mdp_39015010957606.json,mdp.39015010957606,Pierre Choderlos De Laclos,De L'Éducation Des Femmes,1783
uc1_b3787780.json,uc1.b3787780,Pierre Choderlos De Laclos,PoéSies De Choderlos De Laclos,1790
hvd_32044001825454.json,hvd.32044001825454,Pierre Choderlos De Laclos,Lettres Inédites De Choderlos De Laclos,1795
mdp_39015027522773.json,mdp.39015027522773,Claude Prosper Jolyot De Crébillon,Collection Complette Des Œuvres De M. De Crébillon ... V.1,1740
mdp_39015027522815.json,mdp.39015027522815,Claude Prosper Jolyot De Crébillon,Collection Complette Des Œuvres De M. De Crébillon ... V.6,1740
mdp_39015027522757.json,mdp.39015027522757,Claude Prosper Jolyot De Crébillon,Collection Complette Des Œuvres De M. De Crébillon ... V.4,1740
mdp_39015027522807.json,mdp.39015027522807,Claude Prosper Jolyot De Crébillon,Collection Complette Des Œuvres De M. De Crébillon ... V.5,1740
mdp_39015027522765.json,mdp.39015027522765,Claude Prosper Jolyot De Crébillon,Collection Complette Des Œuvres De M. De Crébillon ... V.7,1740
mdp_39015027522781.json,mdp.39015027522781,Claude Prosper Jolyot De Crébillon,Collection Complette Des Œuvres De M. De Crébillon ... V.2,1740
mdp_39015027522799.json,mdp.39015027522799,Claude Prosper Jolyot De Crébillon,Collection Complette Des Œuvres De M. De Crébillon ... V.3,1740
uc1_b2961010.json,uc1.b2961010,Gustave Flaubert,Ouvres Complètes De Guy De Maupassant. V.24,1885
uc1_b2961000.json,uc1.b2961000,Gustave Flaubert,Ouvres Complètes De Guy De Maupassant. V.14,1885
uc1_b2961006.json,uc1.b2961006,Gustave Flaubert,Ouvres Complètes De Guy De Maupassant. V.20,1885
uc1_b2960991.json,uc1.b2960991,Gustave Flaubert,Ouvres Complètes De Guy De Maupassant. V.5,1885
uc1_b2960988.json,uc1.b2960988,Gustave Flaubert,Ouvres Complètes De Guy De Maupassant. V.2,1885
uc1_b2961002.json,uc1.b2961002,Gustave Flaubert,Ouvres Complètes De Guy De Maupassant. V.16,1885
uc1_b2961014.json,uc1.b2961014,Gustave Flaubert,Ouvres Complètes De Guy De Maupassant. V.28,1885
uc1_b2960996.json,uc1.b2960996,Gustave Flaubert,Ouvres Complètes De Guy De Maupassant. V.10,1885
uc1_b2960997.json,uc1.b2960997,Gustave Flaubert,Ouvres Complètes De Guy De Maupassant. V.11,1885
uc1_b2961007.json,uc1.b2961007,Gustave Flaubert,Ouvres Complètes De Guy De Maupassant. V.21,1885
uc1_b2961004.json,uc1.b2961004,Gustave Flaubert,Ouvres Complètes De Guy De Maupassant. V.18,1885
uc1_b2960995.json,uc1.b2960995,Gustave Flaubert,Ouvres Complètes De Guy De Maupassant. V.9,1885
uc1_b2961001.json,uc1.b2961001,Gustave Flaubert,Ouvres Complètes De Guy De Maupassant. V.15,1885
uc1_b2960999.json,uc1.b2960999,Gustave Flaubert,Ouvres Complètes De Guy De Maupassant. V.13,1885
uc1_b2960994.json,uc1.b2960994,Gustave Flaubert,Ouvres Complètes De Guy De Maupassant. V.8,1885
uc1_b2960993.json,uc1.b2960993,Gustave Flaubert,Ouvres Complètes De Guy De Maupassant. V.7,1885
hvd_32044058125485.json,hvd.32044058125485,Gustave Flaubert,Ouvres Complètes De Guy De Maupassant. V.27,1885
